X,Y,OBJECTID,Location,RouteName,Type_1,StopSurface,Sidewalk,Name,SharedSignage,Additional,Garbage,Bench,SignCondition,PoleCondition,NumberSigns,Shelter,ShelterCondition,Accessibility,WidthSidewalk,SnowRemoval,GlobalID,Route_s
-66.76378321,45.96203844,544,Orchard/Islandview,18 Silverwood,Standard on Metal Pole,Dirt,No,963,Yes,,No,No,Unknown,Good,2,,,Level 3: Not Accessible,,,{F5C325ED-9E43-48EF-9970-2EBBB8829A46},18
-66.76438917,45.96063043,545,Mountain/Silverwood,18 Silverwood,Standard on Metal Pole,Dirt,No,761,Yes,,No,No,Good,Fair,,,,Level 3: Not Accessible,,,{ABBE9D7C-6931-4D4F-A9F4-EE20F41C64B9},18
-66.76618318,45.96049643,546,Mountain/Fairview,18 Silverwood,Standard on Metal Pole,Dirt,No,762,No,,No,No,Good,Good,,,,Level 3: Not Accessible,,,{1A8650FC-53CA-4D9A-981B-B694B6561032},18
-66.76742418,45.96170043,547,Fariview/Islandview,18 Silverwood,Standard on Metal Pole,Dirt,No,763,No,,No,No,Good,Good,,,,Level 3: Not Accessible,,,{AF87E303-4837-4436-91E0-8D5E4942366E},18
-66.76836018,45.96336843,548,Fairview/Arlington,18 Silverwood,Standard on Metal Pole,Dirt,No,764,Yes,,No,No,Good,Good,4,,,Level 3: Not Accessible,,,{B4CF3586-3E26-4596-887E-EC71243B8CB2},18
-66.76943318,45.96499543,549,Fairview/ Woodstock,18 Silverwood,Standard on Metal Pole,Dirt,Yes Boulevard,765,Yes,Retake,No,No,Good,Good,3,,,Level 3: Not Accessible,,,{9792423C-6E3A-41FB-9174-FB87EB78B5FB},18
-66.61787009,45.9285455,550,534 Lincoln,20 Lincoln ,Standard on Metal Pole,Concrete,Yes Monolithic,688,No,,No,No,,,,,,Level 2: Accessible,,,{69F644C9-A808-41D7-8527-4E6B7A65010E},20
-66.61618273,45.92794637,551,576 Lincoln,20 Lincoln ,Standard on Metal Pole,Dirt,No,689,Yes,,No,No,,,,,,Level 3: Not Accessible,,,{22B8B954-A94E-43C3-932A-3A9ABF58E457},20
-66.60633212,45.92584343,552,Research Entrance,20 Lincoln ,Standard on Metal Pole,Dirt,No,690,No,,No,No,,,,,,Level 3: Not Accessible,,,{57F3EB62-4A4F-4583-8BE6-A1D52EBD6DB3},20
-66.5987323,45.92105916,553,1116 Lincoln,20 Lincoln ,Standard on Metal Pole,Dirt,Yes Boulevard,691,No,,No,No,,,,,,Level 2: Accessible,,,{550DAF9D-5DD1-4C47-B246-214ECBDDC597},20
-66.5985134,45.92110198,554,1119 Lincoln,20 Lincoln ,Standard on Metal Pole,Dirt,No,717,No,,No,No,Good,Good,,,,Level 3: Not Accessible,,,{8566176C-86F7-41E8-8263-67637D42B7F5},20
-66.60638007,45.92599695,555,Research Station,20 Lincoln ,Shelter,Concrete,No,718,No,,No,Yes,Good,,,Metal,Fair,Level 2: Accessible,,,{6F635709-D3F7-458D-80C5-C555B209F2E3},20
-66.61612508,45.92803678,556,596 Lincoln,20 Lincoln ,Standard on Metal Pole,Gravel,No,719,No,,No,No,Good,Good,,,,Level 3: Not Accessible,,,{294ED703-BADA-425D-A188-F4714165CC4E},20
-66.59697852,45.92003176,557,1214 Lincoln,20 Lincoln ,Standard on Wooden Pole,Dirt,Yes Boulevard,693,No,,No,No,,,,,,Level 2: Accessible,,,{883C1716-A8BB-4DA2-B0D2-F1CB3C096405},20
-66.5949157,45.91876403,558,1238 Lincoln,20 Lincoln ,Standard on Metal Pole,Concrete,Yes Monolithic,694,Yes,,No,No,,,,,,Level 2: Accessible,,,{B955D07C-AF6A-46D0-A1B3-A87F18D5FD6E},20
-66.59228985,45.91687159,559,Lincoln,20 Lincoln ,Standard on Metal Pole,Dirt,Yes Boulevard,695,No,,No,No,,,,,,Level 2: Accessible,,,{3B5469D2-16A2-4681-A12E-BF92B54D2B0D},20
-66.58921611,45.91436443,560,1467 Lincoln,20 Lincoln ,Standard on Metal Pole,Dirt,No,713,No,,No,No,,,,,,Level 3: Not Accessible,,,{B24953A1-34CF-45A1-9D3A-B96EF4E5DE3E},20
-66.59203214,45.91681211,561,1343 Lincoln,20 Lincoln ,Standard on Metal Pole,Dirt,No,714,No,,No,No,Good,Good,,,,Level 3: Not Accessible,,,{E9731C50-4E16-4900-9104-E149B8BB5005},20
-66.59484363,45.91890526,562,1243 Lincoln,20 Lincoln ,Standard on Metal Pole,Dirt,No,715,No,,No,No,Good,Good,,,,Level 3: Not Accessible,,,{6CE375D8-C176-4FD1-ABC9-6401F1BE3459},20
-66.59713884,45.92026217,563,1165 Lincoln,20 Lincoln ,Standard on Metal Pole,Dirt,No,716,No,,No,No,Good,Good,,,,Level 3: Not Accessible,,,{36AA1AA0-5921-4B82-BBB7-EC0194EA9E77},20
-66.58243111,45.90736343,564,1759 Lincoln,20 Lincoln ,Standard on Metal Pole,Dirt,No,702,No,,No,No,,,,,,Level 3: Not Accessible,,,{E0DFD3ED-D7FA-4C5E-A729-FF85D9805F4A},20
-66.58256464,45.90727251,565,1766 Lincoln,20 Lincoln ,Standard on Wooden Pole,Dirt,No,698,No,,No,No,Good,Good,,,,Level 3: Not Accessible,,,{6C019A15-33F8-43BF-92BD-4A45CBF43479},20
-66.58635126,45.91060255,566,1604 Lincoln,20 Lincoln ,Standard on Metal Pole,Dirt,Yes Boulevard,697,Yes,,No,No,Good,Good,2,,,Level 3: Not Accessible,,,{C727FE24-8087-419D-939B-5D45A9106E7E},20
-66.58878084,45.91336991,567,Adams/Lincoln,20 Lincoln ,Standard on Metal Pole,Dirt,No,794,Yes,Sign blocked by bushes,No,No,Good,Fair,2,,,Level 3: Not Accessible,,,{C9BEA3F7-8900-41E2-B6A9-CCDDBF09AC5E},20
-66.58891911,45.91179143,568,77 Adams,20 Lincoln ,Standard on Metal Pole,Dirt,No,795,No,Sign fading,No,No,Fair,Good,1,,,Level 3: Not Accessible,,,{08470DE9-8DA4-4F31-B43D-010D7FE079D5},20
-66.58903911,45.91046543,569,Adams/Piercy,20 Lincoln ,Standard on Metal Pole,Dirt,No,796,No,,No,No,Good,Good,1,,,Level 3: Not Accessible,,,{3FB032A3-011A-4FED-9865-6EC6B8F7EE48},20
-66.58994711,45.90959543,570,183 Adams,20 Lincoln ,Standard on Metal Pole,Dirt,No,790,No,,No,No,Good,Good,1,,,Level 3: Not Accessible,,,{FA1143AD-ED69-4991-8E20-69E2169F7AF7},20
-66.59089611,45.90807743,571,235 Adams,20 Lincoln ,Standard on Metal Pole,Dirt,No,798,No,,No,No,Good,Good,1,,,Level 3: Not Accessible,,,{7F1B0D5F-13DB-4E99-9EDB-B2A0624AD0C9},20
-66.59192908,45.90662275,572,123 Goodine,20 Lincoln ,Standard on Metal Pole,Dirt,Yes Boulevard,797,Yes,,No,No,Good,Good,2,,,Level 2: Accessible,,,{200591B1-30D5-4DEA-98F7-B12067BC1B8B},20
-66.59427611,45.90622943,573,183 Goodine,20 Lincoln ,Standard on Metal Pole,Dirt,Yes Boulevard,800,Yes,,No,No,Good,Good,2,,,Level 2: Accessible,,,{FAEA1EBE-F91A-4FF9-BD93-397EB8ABE2A5},20
-66.59559811,45.90498343,574,243 Goodine,20 Lincoln ,Standard on Metal Pole,Dirt,Yes Boulevard,801,Yes,,No,No,Good,Good,2,,,Level 2: Accessible,,,{F686BEE5-FEC1-4379-84C2-87391B327AF1},20
-66.59292021,45.90467026,575,76 Leisure,20 Lincoln ,Standard on Metal Pole,Dirt,Yes Boulevard,802,No,Retake,No,No,Good,Other,1,,,Level 2: Accessible,,,{7DBD4EFC-6026-4D13-A03D-FC588AA7EC50},20
-66.59169378,45.90272844,576,Leah/Vanier Industrial,20 Lincoln ,Standard on Metal Pole,Dirt,No,804,No,,No,No,Good,Good,1,,,Level 3: Not Accessible,,,{7258C63D-D0D2-4A24-8C8B-E15087FB26B2},20
-66.58587011,45.90829443,577,Vanier Industrial/Lincoln,20 Lincoln ,Standard on Metal Pole,Gravel,No,805,Yes,Retake,No,No,Good,Good,3,,,Level 3: Not Accessible,,,{153A85EF-0ED1-467B-BEE7-E2102696B84B},20
-66.58561211,45.90873243,578,Vanier/Lincoln,20 Lincoln ,Standard on Metal Pole,Dirt,No,970,Yes,,No,No,Good,Good,2,,,Level 3: Not Accessible,,,{F5E3B488-1100-44A9-AB61-19926B183499},20
-66.59162411,45.90283843,579,Leah/Vanier Industrial,20 Lincoln ,Standard on Metal Pole,Dirt,Yes Boulevard,703,No,,No,No,Good,Good,,,,Level 3: Not Accessible,,,{2061153A-47D9-4D8A-ADAF-3DB9B0C9A9CE},20
-66.5939085,45.90409378,580,117 Leisure,20 Lincoln ,Standard on Metal Pole,Dirt,No,972,No,,No,No,Good,Good,1,,,Level 3: Not Accessible,,,{F01480EE-1D70-4932-9F24-58F65B46C1C1},20
-66.59554867,45.90479624,581,246 Goodine,20 Lincoln ,Standard on Metal Pole,Dirt,No,705,Yes,,No,No,Good,Good,2,,,Level 3: Not Accessible,,,{27A3D243-674D-4A49-9CE5-8C07921B3B79},20
-66.59434644,45.90603757,582,180 Goodine,20 Lincoln ,Standard on Metal Pole,Dirt,No,706,No,,No,No,Good,Good,,,,Level 3: Not Accessible,,,{A5CC47D3-CFDE-40AC-ADC2-EC5167303863},20
-66.59104596,45.9071514,583,300 Adams,20 Lincoln ,Standard on Metal Pole,Dirt,Yes Boulevard,708,Yes,,No,No,Good,Good,2,,,Level 3: Not Accessible,,,{E94B7E52-6694-47B6-B74D-29EE91C12B25},20
-66.59061184,45.90858393,584,218 Adams,20 Lincoln ,Standard on Metal Pole,Dirt,Yes Boulevard,709,No,,No,No,Good,Good,,,,Level 3: Not Accessible,,,{5717885A-D358-4274-AE11-C1AABA27539D},20
-66.58913485,45.91012879,585,142 Adams,20 Lincoln ,Standard on Metal Pole,Dirt,Yes Boulevard,710,No,,No,No,Good,Good,,,,Level 2: Accessible,,,{2B550E11-938A-473B-8F55-F276F08763A5},20
-66.58870183,45.91164198,586,74 Adams,20 Lincoln ,Standard on Metal Pole,Dirt,Yes Boulevard,711,No,,No,No,Good,Good,2,,,Level 3: Not Accessible,,,{29C3A590-7620-4D12-BAAD-FEF1E2FDFAD9},20
-66.58918453,45.91272252,587,Adams/Lonewater,20 Lincoln ,Standard on Metal Pole,Concrete,Yes Boulevard,712,No,,No,No,Good,Good,,,,Level 1: ADA Compliant,,,{9E05A5B7-DD9B-4888-8100-CD6E162A25A3},20
-66.58020511,45.90581943,588,1850 Lincoln,20 Lincoln ,Standard on Metal Pole,Dirt,No,699,No,,No,No,,,,,,Level 3: Not Accessible,,,{927E8A5B-CAA4-4585-8878-B197928586A6},20
-66.57797511,45.90416043,589,McFadzen,20 Lincoln ,Standard on Metal Pole,Gravel,No,700,No,,No,No,,,,,,Level 3: Not Accessible,,,{2805B794-7FA8-4552-96B9-893D384D4EBD},20
-66.57961563,45.90562176,590,1853 Lincoln,20 Lincoln ,Standard on Metal Pole,Gravel,No,701,No,,No,No,,,,,,Level 3: Not Accessible,,,{0714CFBE-7808-4942-B6E9-3D75F1451EEE},20
-66.64289263,45.96150713,591,Kings Place,11S Prospect ,Decorative,Concrete,Yes Monolithic,848,No,,No,No,,,,,,Level 1: ADA Compliant,,,{16ECAC74-5BD3-47AE-9842-0848E134BB3A},11
-66.66273314,45.92914443,592,Corbett Centre,10N Carlisle,Shelter,Concrete,Yes Boulevard,377,No,,No,Yes,,,,,,Level 1: ADA Compliant,,RO,{83C178E7-8035-47ED-9197-013D5FE699C8},"10, 16, 17, 216"
-66.64230592,45.96125659,593,Kings Place,10N Carlisle,Decorative,Concrete,Yes Monolithic,918,Yes,,No,No,Good,Good,2,,,Level 1: ADA Compliant,,,{D02B8B13-DFD7-4D50-9CBB-09F17AE42FF4},10
-66.64243664,45.96130522,594,Kings Place,12N Brookside ,Decorative,Concrete,Yes Monolithic,119,No,,No,No,Good,Good,1,,,Level 1: ADA Compliant,,,{9DA82566-2CDA-45FE-A23A-666DC1BF1623},12
-66.64260042,45.96137709,595,Kings Place,14N Barkers Point,Decorative,Concrete,Yes Monolithic,533,No,,No,No,,,,,,Level 1: ADA Compliant,,,{87CDCDBF-A0E1-4E71-B112-73788C0883BD},14
-66.60822089,45.93611419,596,Food Bank,15S Hanwell,Standard on Metal Pole,Dirt,No,450,No,,No,No,Good,Good,,,,Level 3: Not Accessible,,RO,{35A094ED-755E-4A38-80DC-A7E2ECCE36DD},15
-66.64323313,45.96166243,597,Kings Place,15S Hanwell,Decorative,Concrete,Yes Monolithic,479,No,,No,No,,,,,,Level 1: ADA Compliant,,,{98C9A543-658F-476A-B2C0-02F3A46F7B54},15
-66.64337419,45.96169996,598,Kings Place,17S Regent,Decorative,Concrete,Yes Monolithic,353,No,,No,No,Good,Good,1,,,Level 1: ADA Compliant,,,{7BB4B5B8-A821-4871-800F-36C46C7F2050},17
-66.65374365,45.93885643,599,Hospital,16N Marysville,Shelter,Concrete,Yes Monolithic,370,No,,No,Yes,,,,,,Level 1: ADA Compliant,,,{E2B136CE-D388-4176-BA9D-A8EA43CF4BC8},"16, 17"
-66.64278428,45.96145926,600,Kings Place,16N Marysville,Decorative,Concrete,Yes Monolithic,402,No,,No,No,,,,,,Level 1: ADA Compliant,,,{A74256C5-B23A-40D4-8B43-A45265BFD438},16
-66.63997313,45.95000443,601,Beaverbrook/University,11S Prospect ,Shelter,Concrete,No,662,Yes,Yes ,No,No,,,,,,Level 1: ADA Compliant,,,{1E324562-F0FE-41FC-B254-1210A0B84375},11
-66.6421444,45.96118016,602,Kings Place,216 Corbett Centre,Decorative,Concrete,Yes Monolithic,567,No,,No,No,,,,,,Level 1: ADA Compliant,,,{8A38065F-7637-4326-9AAC-C14E84964460},216
-66.63719185,45.94735458,603,Currie Center,216 Corbett Centre,Standard on Metal Pole,Concrete,Yes Monolithic,577,Yes,,No,No,Good,Good,2,,,Level 2: Accessible,,,{7DEE1693-A43C-4A29-B5CF-56D809A41ABB},"11, 216"
-66.64861293,45.97608922,604,280 Main,11S Prospect ,Shelter,Concrete,Yes Boulevard,838,No,,No,Yes,,,,,,Level 1: ADA Compliant,,,{31105C1B-E0F7-40B7-A734-D33990F6959A},11
-66.64775813,45.96361743,605,226 King,17S Regent,Standard on Metal Pole,Concrete,Yes Monolithic,48,Yes,,No,No,Good,Good,2,,,Level 1: ADA Compliant,,,{3D5A4050-638F-4178-B3B3-61A27DE16FF3},"17,13,15,11"
-66.64868678,45.98610029,606,341 Fulton,13S Prospect,Shelter,Concrete,No,35,No,,No,Yes,Good,,1,Metal,Fair,Level 1: ADA Compliant,,RO,{16FC03F4-A62B-4730-980C-8A0068CBC2F6},13
-66.66598077,45.94077216,607,1130 Prospect,13S Prospect,Shelter,Concrete,Yes Boulevard,80,No,Retake ,No,Yes,Unknown,Good,1,Glass,Good,Level 1: ADA Compliant,,,{131B104D-B9A0-4E68-ADEA-BB83D27839BF},"13, 14"
-66.65102014,45.95373743,608,548 York,14N Barkers Point,Standard on Metal Pole,Dirt,Yes Boulevard,529,Yes,,No,No,,,,,,Level 1: ADA Compliant,,RO,{5B663E33-F4BA-4728-91A3-9B5D9F6D9A58},14
-66.6329216,45.98359874,609,Saint Marys,14N Barkers Point,Standard on Metal Pole,Concrete,Yes Monolithic,538,No,,No,No,,,,,,Level 1: ADA Compliant,,,{DF913BE6-0298-4FC4-8074-C0E5D4AC452F},14
-66.61598013,45.97907344,610,Willy O'Ree,14N Barkers Point,Standard on Metal Pole,Dirt,Yes Boulevard,544,No,,No,No,,,,,,Level 1: ADA Compliant,,RO,{883DFBCB-6720-4701-9FFF-6EC8AAB928FF},14
-66.62511386,45.96160158,611,Gibson and Union,14N Barkers Point,Standard on Metal Pole,Concrete,Yes Monolithic,552,No,,No,No,,,,,,Level 3: Not Accessible,,,{29E87997-E7F8-4590-B303-DA7C9917983E},14
-66.61508073,45.97942418,612,Cliffe across from Willie O'Ree,15S Hanwell,Standard on Metal Pole,Concrete,Yes Monolithic,467,No,,No,No,Good,Good,,,,Level 1: ADA Compliant,,RO,{EE5571C8-ACBB-4379-A60F-075D5E19AAE9},15
-66.63335955,45.98137627,613,411 Saint Marys,15S Hanwell,Standard on Metal Pole,Dirt,Yes Boulevard,476,Yes,,No,No,Good,Good,3,,,Level 2: Accessible,,,{34256551-8999-42D9-9DA0-3D9D7A68DF08},15
-66.66101614,45.93374043,614,James Flemming/ Regent,10N Carlisle,Standard on Metal Pole,Gravel,No,378,Yes,,No,No,,,,,,Level 3: Not Accessible,,,{F69490AB-B206-4CA6-A9AE-DCC5EC28F105},"10, 16"
-66.62703044,45.97121445,615,MacLaren/Clark,16N Marysville,Standard on Metal Pole,Dirt,Yes Boulevard,409,Yes,,No,No,,,,,,Level 2: Accessible,,,{BAA15AA8-BACC-491B-ADB3-46230A7DDFAD},16
-66.59206505,45.98568684,616,Check GPS point not accurate,17S Regent,Standard on Metal Pole,Dirt,No,319,No,,No,No,Fair,Good,1,,,Level 3: Not Accessible,,,{32898D5D-E41E-4C0D-AA23-80E02A1AF4F9},17
-66.63903313,45.94667843,617,MacKay/Garland,17S Regent,Standard on Metal Pole,Concrete,Yes Monolithic,362,No,,No,No,,,,,,Level 2: Accessible,,,{156548DD-D1A9-41BC-973C-4D13FD25430A},17
-66.64363195,45.96182425,618,Kings Place,20 Lincoln ,Decorative,Concrete,Yes Monolithic,672,No,,No,No,,,,,,Level 1: ADA Compliant,,,{514B6BE3-BA0C-4E89-9901-AEA7D6219DA4},20
-66.65812044,45.96503865,619,Old Government House,18 Silverwood,Shelter,Concrete,Yes Boulevard,736,No,,No,No,,,,,,Level 2: Accessible,,,{E08BCD11-13FD-473E-BF28-F8FC9CB69C8F},"13, 18"
-66.66833998,45.96289732,620,Woodstock/Hanwell,18 Silverwood,Standard on Metal Pole,Dirt,Yes Boulevard,739,No,,No,No,,,,,,Level 3: Not Accessible,,,{D83D94AE-6BBC-49B0-9633-6C5225469804},18
-66.63453713,46.00992044,621,Brookside & Burns,12N Brookside ,Standard on Metal Pole,Dirt,No,160,No,,No,No,Poor,Good,1,,,Level 3: Not Accessible,,,{64137943-9060-45F4-ABF2-A785556F7E14},12
-66.65842114,45.98393544,622,66 Hawkins,13S Prospect,Standard on Metal Pole,Dirt,Yes Boulevard,25,No,Retake,No,No,Unknown,Other,1,,,Level 2: Accessible,,,{57E5267E-205F-4C28-A4EB-A36A7674CE15},13
-66.65360814,45.98816044,623,302 Brookside,13S Prospect,Standard on Metal Pole,Gravel,No,29,No,,No,No,Good,Good,1,,,Level 3: Not Accessible,,,{CCD176C4-89DA-4DDE-A209-5113D3347FCD},13
-66.64307005,45.9615819,624,Kings Place,13S Prospect,Decorative,Concrete,Yes Monolithic,49,No,,Yes,No,Good,Good,1,,,Level 1: ADA Compliant,,,{ADA096CE-DAB6-4306-B4DD-386CBCF0A80D},13
-66.65344603,45.96452225,625,65 Brunswick ,13S Prospect,Standard on Metal Pole,Concrete,Yes Monolithic,54,No,Retake,Yes,No,Good,Good,1,,,Level 2: Accessible,,,{7FC2EA92-031B-44E9-8E73-2738562DB2DF},"13, 18"
-66.66605013,45.95905886,626,203 Waggoners,12N Brookside ,Standard on Metal Pole,Dirt,Yes Boulevard,109,No,,No,No,Good,Good,1,,,Level 2: Accessible,,RO,{D4C3F8C4-0E74-4F01-84C7-A82AC6BAA840},12
-66.65807056,45.9838272,627,67 Hawkins,12N Brookside ,Standard on Metal Pole,Dirt,No,139,No,,No,No,Good,Good,1,,,Level 3: Not Accessible,,,{F82073AF-D0AD-4F56-8FAD-29BC16613FCA},12
-66.66606781,45.95893443,628,203 Waggoners,13S Prospect,Standard on Metal Pole,Dirt,No,60,No,,No,No,Good,Good,1,,,Level 3: Not Accessible,,RO,{5284382C-9033-486A-8B92-36B7B8A00F99},13
-66.63282665,45.9713466,629,130 Cliffe,15S Hanwell,Standard on Metal Pole,Concrete,Yes Boulevard,463,Yes,,No,No,,,,,,Level 2: Accessible,,,{D9CD97BC-7166-4DE9-92C8-0B072072A609},15
-66.62341433,45.97574033,630,Cliffe Street,15S Hanwell,Standard on Metal Pole,Paver Stones,No,465,No,,No,Yes,Good,Fair,,,,Level 3: Not Accessible,,RO,{525C3D7A-1C9D-40B7-879F-9C8E509E3BC5},15
-66.62909595,45.9880921,631,Smartcentres,15S Hanwell,Standard on Metal Pole,Concrete,Yes Monolithic,473,No,,No,No,,,,,,Level 2: Accessible,,,{78DF1018-F6E3-446B-B581-1CDE5B2B1221},15
-66.65345598,45.95112356,632,651 York,15S Hanwell,Standard on Metal Pole,Dirt,Yes Boulevard,487,Yes,,No,No,Good,Good,2,,,Level 2: Accessible,,,{8DF85C6C-E693-4EFA-B48D-074F77B531CA},15
